Time stamp;Hartham GS;Walkern Mill;Aston pump house;Frogmore;Watton at Stone
22.04.2011;0,331;0;0,009;0,009;0,022
23.04.2011;0,33;0;0,009;0,009;0,022
24.04.2011;0,323;0;0,008;0,008;0,02
25.04.2011;0,316;0;0,007;0,007;0,019
26.04.2011;0,318;0;0,008;0,007;0,019
27.04.2011;0,319;0;0,008;0,007;0,02
28.04.2011;0,313;0;0,007;0,006;0,019
29.04.2011;0,323;0;0,008;0,008;0,02
30.04.2011;0,316;0;0,007;0,007;0,019
01.05.2011;0,309;0;0,007;0,006;0,018
02.05.2011;0,307;0;0,007;0,005;0,017
03.05.2011;0,306;0;0,007;0,005;0,017
04.05.2011;0,305;0;0,006;0,005;0,017
05.05.2011;0,307;0;0,007;0,005;0,017
06.05.2011;0,305;0;0,006;0,005;0,017
07.05.2011;0,327;0;0,008;0,009;0,021
08.05.2011;0,334;0;0,009;0,01;0,022
09.05.2011;0,305;0;0,006;0,005;0,017
10.05.2011;0,292;0;0,005;0,003;0,015
11.05.2011;0,294;0;0,005;0,003;0,015
12.05.2011;0,283;0;0,004;0,002;0,013
13.05.2011;0,277;0;0,004;0,001;0,012
14.05.2011;0,274;0;0,004;0;0,011
15.05.2011;0,275;0;0,004;0;0,012
16.05.2011;0,277;0;0,004;0,001;0,012
17.05.2011;0,275;0;0,004;0;0,012
18.05.2011;0,28;0;0,004;0,001;0,012
19.05.2011;0,277;0;0,004;0,001;0,012
20.05.2011;0,275;0;0,004;0;0,012
21.05.2011;0,274;0;0,004;0;0,011
22.05.2011;0,275;0;0,004;0;0,012
23.05.2011;0,272;0;0,003;0;0,011
24.05.2011;0,261;0;0,002;0;0,009
25.05.2011;0,25;0;0,001;0;0,007
26.05.2011;0,272;0;0,003;0;0,011
27.05.2011;0,285;0;0,005;0,002;0,013
28.05.2011;0,265;0;0,003;0;0,01
29.05.2011;0,261;0;0,002;0;0,009
30.05.2011;0,269;0;0,003;0;0,01
31.05.2011;0,3;0;0,006;0,004;0,016
01.06.2011;0,269;0;0,003;0;0,01
02.06.2011;0,256;0;0,002;0;0,008
